system:index,PER_2000_population,PER_2001_population,PER_2002_population,PER_2003_population,PER_2004_population,PER_2005_population,PER_2006_population,PER_2007_population,PER_2008_population,PER_2009_population,PER_2010_population,PER_2011_population,PER_2012_population,PER_2013_population,PER_2014_population,PER_2015_population,PER_2016_population,PER_2017_population,PER_2018_population,PER_2019_population,PER_2020_population,e_salud,key,name,.geo
0000000000000000004c,326.64992955990107,338.103513847273,324.21182214330315,315.29993397664725,379.60313266478477,376.35990143933265,347.39317762439714,338.4279561711804,337.301080483034,334.89396510364554,246.10697959385357,332.59600706902864,300.4415912571602,389.0060632892866,344.92086082253894,288.9524893848261,306.06724096216715,319.00620394119375,332.83398417675596,371.0012538812068,376.2145676210339,170203A307,63,P.S. PUNQUIRI CHICO,"{""type"":""Polygon"",""coordinates"":[[[-70.36090465129949,-12.865021794785422],[-70.37379586194851,-12.866812253582319],[-70.38566144897874,-12.872041182622583],[-70.3955572676261,-12.880292555930136],[-70.40269569497325,-12.890909823395976],[-70.40650829817123,-12.903048091484251],[-70.40669114797385,-12.915741301605578],[-70.40322915029142,-12.92797908218338],[-70.39639741593699,-12.938787171508583],[-70.38673950704182,-12.947305010737466],[-70.37502424614804,-12.952854317710504],[-70.36218450170587,-12.95499316021711],[-70.34924282750455,-12.953551198751146],[-70.3372299077421,-12.948643273003727],[-70.3271023496363,-12.940660241956495],[-70.31966641908599,-12.930237812584567],[-70.31551382710464,-12.918205856944951],[-70.31497468912607,-12.905522277320824],[-70.31809138271034,-12.893196707838488],[-70.32461534218906,-12.882210141219435],[-70.33402699295816,-12.873436880202956],[-70.34557719255176,-12.867575014186384],[-70.35834685425938,-12.865090932943383],[-70.36090465129949,-12.865021794785422]]]}"
0000000000000000004b,369.36221140010616,361.25001756120486,334.11291642179543,320.4527419282523,424.6656862275751,495.1736092025083,859.5882444849204,951.3196694383148,1051.4173529659122,857.4464377909901,1276.807750753661,1009.3977574346623,827.1966726173378,727.3974863621169,679.9909320328744,717.2398289688219,755.5021367113812,741.6735246252043,717.2859977801422,716.7426251965337,774.7746295779283,170203A306,64,P.S. BAJO PUQUIRI,"{""type"":""Polygon"",""coordinates"":[[[-70.52150809394145,-12.744768757576098],[-70.53439315571242,-12.746559219415284],[-70.54625307808438,-12.751788156633497],[-70.55614416359967,-12.760039540703717],[-70.56327916525147,-12.770656818159347],[-70.5670899250482,-12.78279509234746],[-70.56727266499344,-12.795488302774688],[-70.56381230519264,-12.80772607776817],[-70.55698383076873,-12.818534157360977],[-70.547330546819,-12.827051985746811],[-70.53562090719892,-12.83260128415087],[-70.52278732953475,-12.834740123037772],[-70.50985187159206,-12.83329816403151],[-70.49784471743739,-12.828390246055228],[-70.48772201152086,-12.820407225664418],[-70.48028963236824,-12.80998480650762],[-70.47613901020395,-12.797952857453616],[-70.47560010801196,-12.785269278730832],[-70.4787152900184,-12.772943704185115],[-70.48523611570201,-12.76195712811862],[-70.49464326262068,-12.753183856218637],[-70.50618794656887,-12.747321981277903],[-70.51895151675548,-12.744837895853827],[-70.52150809394145,-12.744768757576098]]]}"
0000000000000000000e,599.5506093326005,580.5620499174094,559.1205918371238,564.9984023118573,434.05634239859444,470.86689600135185,511.06330648187316,492.85654830111594,448.72749683979686,447.83449549552284,424.10024292607795,561.620108527179,907.9356691937378,1023.733998929563,722.7924450600553,1018.5842555100858,880.114201216385,1006.3855458248624,1023.7541845214573,1128.9758459633326,981.9853848513868,170101A313,18,P.S. FITZCARRAL,"{""type"":""Polygon"",""coordinates"":[[[-69.34652604815636,-12.624444374749913],[-69.35940502002482,-12.626234839630305],[-69.37125933202842,-12.631463785023545],[-69.38114572970056,-12.639715179852574],[-69.38827733834142,-12.650332467294398],[-69.39208627221149,-12.662470747580127],[-69.39226890316544,-12.675163958313105],[-69.38881016542577,-12.687401727724245],[-69.38198491967654,-12.698209797588163],[-69.37233621646477,-12.706727615134865],[-69.36063214447921,-12.712276904973052],[-69.34780467479743,-12.714415740241563],[-69.33487537385031,-12.712973783694105],[-69.32287393029934,-12.70806587348615],[-69.31275603021183,-12.700082863747904],[-69.30532716843267,-12.689660454802555],[-69.30117849710223,-12.677628512331818],[-69.30063982825831,-12.664944934510093],[-69.30375351297795,-12.652619354902852],[-69.31027123474134,-12.64163276939232],[-69.31967392088568,-12.632859486612743],[-69.33121314203737,-12.626997602751027],[-69.34397067912317,-12.624513513147368],[-69.34652604815636,-12.624444374749913]]]}"
00000000000000000050,338.40463809480383,325.64351478117305,439.81828744306813,478.7854279768982,444.35933833326624,570.7121849899671,953.1803023856716,1002.2887533147878,896.206951702671,576.2080321607093,694.0804712580951,645.2361454836226,1010.528836624372,957.4197821148474,862.466159116937,954.7150216648979,1072.9487492405901,1143.2635246689338,1203.301861208268,1328.864533316679,1367.180060750853,170204A302,60,P.S. PUNQUIRI,"{""type"":""Polygon"",""coordinates"":[[[-70.39586846265956,-13.021567455468748],[-70.40876777191065,-13.023357910300806],[-70.420640819722,-13.028586828683228],[-70.43054287215074,-13.036838187964404],[-70.4376858111759,-13.047455442411081],[-70.44150084198391,-13.05959370254973],[-70.44168383619757,-13.072286912272336],[-70.43821968111759,-13.084524700127844],[-70.43138365317027,-13.095332802136738],[-70.42171965305049,-13.103850655496801],[-70.40999698886776,-13.109399973637363],[-70.39714912277384,-13.111538820861355],[-70.38419926176118,-13.110096856189784],[-70.37217874863862,-13.105188920314621],[-70.36204480004847,-13.097205875379425],[-70.35460419205849,-13.086783432694677],[-70.35044900552349,-13.074751468472424],[-70.34990955672882,-13.062067887673678],[-70.35302824088171,-13.04974232479022],[-70.35955632756593,-13.038755770483517],[-70.36897391011219,-13.029982523650894],[-70.38053137420646,-13.024120669264676],[-70.39330905896435,-13.021636593470623],[-70.39586846265956,-13.021567455468748]]]}"
0000000000000000000b,48.78546580409302,64.69741392153882,68.79446319621148,67.19955284969934,126.4886738701303,110.74439903721125,105.24790588139066,104.09504173721423,95.02778685985169,109.3173530614204,91.90956517077304,99.85034275549081,198.10449509384543,282.05257683253546,256.9899143492364,207.52758723984786,167.1758042737129,173.38916158246278,192.41192603758074,189.8217839206131,188.05422957149142,170101A309,6,P.S. PALMA REAL,"{""type"":""Polygon"",""coordinates"":[[[-68.77590826365005,-12.466413833415789],[-68.7887793321424,-12.46820430228607],[-68.800626363038,-12.473433258404482],[-68.81050667673827,-12.481684667348437],[-68.81763388172024,-12.492301967891532],[-68.82144044561616,-12.504440256176913],[-68.82162293483502,-12.517133467310964],[-68.81816630200903,-12.529371229398375],[-68.81134524639802,-12.540179286498567],[-68.80170248822611,-12.54869708982502],[-68.79000564224945,-12.554246368425344],[-68.77718609994754,-12.556385198946765],[-68.76426478999976,-12.554943245625099],[-68.75227075803075,-12.550035345608675],[-68.74215909514365,-12.54205234984591],[-68.73473479821293,-12.531629954297362],[-68.73058865850436,-12.519598020463505],[-68.73005029222391,-12.50691444382397],[-68.73316203347144,-12.494588857576357],[-68.739675726738,-12.483602259675846],[-68.74907262357554,-12.47482896262288],[-68.76060475511751,-12.468967067057353],[-68.77335446253569,-12.46648297197032],[-68.77590826365005,-12.466413833415789]]]}"
00000000000000000060,156.64153697885337,158.16440329333673,156.1325284969811,160.62620959271868,156.4242521778844,169.97806591651948,172.91851490748428,155.7184854503102,160.32214999078022,181.24054536717586,178.35965976078487,185.15865066266238,206.42725679605246,202.3090324135204,203.70911344609334,187.10165997613566,194.91561946777577,213.5236877012267,212.4887105413658,212.89347919527006,210.45535735168005,170303A301,84,P.S. SHIRINGAYOC,"{""type"":""Polygon"",""coordinates"":[[[-69.084602911378,-11.858624982527955],[-69.09744458225832,-11.860415466698731],[-69.10926452946708,-11.865644463946115],[-69.1191222112865,-11.873895927017916],[-69.12623303346304,-11.884513277801373],[-69.1300307785488,-11.896651596763213],[-69.13021273747918,-11.909344809434689],[-69.12676393231769,-11.921582543436777],[-69.11995846263945,-11.932390551590881],[-69.1103378202946,-11.94090830038613],[-69.09866785691737,-11.946457535892142],[-69.08587780729943,-11.948596348209737],[-69.07298622679377,-11.947154407258123],[-69.06101976800781,-11.942246546323567],[-69.0509313081162,-11.93426360415334],[-69.04352399134724,-11.923841259978516],[-69.0393872668441,-11.911809359265545],[-69.03885002307338,-11.899125787160028],[-69.04195453192415,-11.886800175448577],[-69.04845323768603,-11.875813530035414],[-69.05782859846083,-11.867040178246985],[-69.06933435842419,-11.861178237799601],[-69.08205494231385,-11.858694121684836],[-69.084602911378,-11.858624982527955]]]}"
00000000000000000025,464.1851403485268,522.4290490493524,700.4012825155343,772.1855273066569,727.740550409577,898.6559822215715,1673.4929223228105,2019.897034559381,1829.1711313527362,1137.675918207778,1399.6954920859573,1241.2696743934684,1105.6518685196907,1043.2585177566823,1008.269362958736,1193.4172546593757,1279.4058942818983,1369.2494274715737,1409.8384930608547,1507.6440953849067,1506.7192288061724,170102C301,55,POSTA MEDICA ESSALUD MAZUKO,"{""type"":""Polygon"",""coordinates"":[[[-70.36801245837869,-13.057846701639582],[-70.38091365967266,-13.05963715555208],[-70.39278845050556,-13.064866071462644],[-70.40269195928111,-13.0731174274907],[-70.4098359523098,-13.083734678917855],[-70.41365155022115,-13.095872937212745],[-70.41383457812819,-13.10856614684287],[-70.41036991899783,-13.12080393638628],[-70.40353288795879,-13.131612041336892],[-70.3938674648076,-13.140129897974393],[-70.38214307109098,-13.145679218705032],[-70.36929330765308,-13.147818067023126],[-70.35634153407518,-13.146376101608078],[-70.34431924701784,-13.141468163383992],[-70.33418380548785,-13.133485115227767],[-70.32674210473611,-13.123062669455392],[-70.32258631202475,-13.11103070324258],[-70.32204679057315,-13.098347122171417],[-70.32516593972497,-13.086021560818432],[-70.33169499058764,-13.075035009367326],[-70.34111395892144,-13.066261765824352],[-70.35267312017827,-13.060399914135543],[-70.36545267932696,-13.057915839605254],[-70.36801245837869,-13.057846701639582]]]}"
0000000000000000004d,190.00066428093214,208.23859491435545,210.78550985922644,201.82889315613758,259.7778149963447,271.53710201587546,302.6414301880359,360.6873616735507,498.5182690908806,407.1209080790553,1166.5667393728065,1245.2706428185475,933.6908268226044,992.5031447710804,899.0853929255301,933.4263511358668,1104.0265531583161,1149.040168582348,1211.2805958780666,1321.2402951960764,1419.2088623970385,170203A308,57,P.S. ALTO PUQUIRI,"{""type"":""Polygon"",""coordinates"":[[[-70.54463745110567,-12.807503850297024],[-70.55752571288409,-12.809294310549433],[-70.56938858327035,-12.814523243502247],[-70.5792821320221,-12.82277462195895],[-70.5864189165004,-12.833391894204178],[-70.59023063566818,-12.845530165210784],[-70.59041343280893,-12.858223375478463],[-70.5869522206334,-12.870461153384582],[-70.58012204967065,-12.881269238053546],[-70.57046635878164,-12.889787072094816],[-70.5587537936963,-12.895336374968219],[-70.54591700666532,-12.897475215743059],[-70.53297831360416,-12.896033255453883],[-70.52096815886725,-12.89112533342439],[-70.51084292774556,-12.883142307475483],[-70.50340870036499,-12.87271988299075],[-70.49925705307705,-12.860687930501866],[-70.49871802819875,-12.848004351308958],[-70.50183399688835,-12.835678779404164],[-70.50835645348857,-12.824692208265196],[-70.51776594432236,-12.815918942041753],[-70.52931349873684,-12.810057071755624],[-70.54208023908171,-12.807572988512288],[-70.54463745110567,-12.807503850297024]]]}"
0000000000000000001f,200.8775901651994,287.67644354502346,307.8105682654489,332.71200525472835,339.7973266330932,416.8671605627617,386.17366486947765,376.43972841414296,356.6200298494206,272.06345225589376,396.8155635878408,325.3756181780758,300.1722355341833,356.449022598159,356.1691958622604,341.6544283592455,320.30657094950425,326.57662826015775,340.7280925721148,358.047427714083,344.77431178781046,170102A308,48,P.S. SANTA ROSA,"{""type"":""Polygon"",""coordinates"":[[[-70.30155847537918,-12.880815930716725],[-70.31445049828314,-12.882606389113832],[-70.32631683360077,-12.887835317079414],[-70.33621327747777,-12.896086688972625],[-70.3433521573399,-12.906703955125684],[-70.34716500403235,-12.918842222412364],[-70.347347868333,-12.931535432493488],[-70.34388565428131,-12.94377321380514],[-70.33705348929715,-12.954581304409293],[-70.32739496946687,-12.963099145063083],[-70.3156789660341,-12.968648453162192],[-70.30283840699852,-12.970787296144476],[-70.28989591166801,-12.969345334355275],[-70.27788223030178,-12.964437407586631],[-70.26775403124437,-12.956454375139016],[-70.26031763156408,-12.946031944424698],[-70.25616477936698,-12.933999987919655],[-70.25562561022834,-12.92131640817708],[-70.25874250347377,-12.908990839360136],[-70.26526687690728,-12.898004273982592],[-70.27467912261733,-12.889231014396335],[-70.28623005081313,-12.88336914955251],[-70.29900051719856,-12.88088506885895],[-70.30155847537918,-12.880815930716725]]]}"
00000000000000000048,168.74442962765258,175.52804690609665,192.74698556589652,168.26591688796296,139.70889999725884,158.47581693033385,119.2547462217181,115.65849903008214,96.72516333563249,109.84490125050918,84.34649498091237,99.02532480667874,113.48903586672729,116.56106538564416,106.14957521331742,109.62737536322629,114.4075893212037,106.13233696003896,106.59042979655783,108.87051989638847,105.26516484004247,170203A303,68,P.S. GUACAMAYO PACAL,"{""type"":""Polygon"",""coordinates"":[[[-70.3073419294455,-12.57948771792907],[-70.32021864199676,-12.581278183945006],[-70.33207087257671,-12.586507132390695],[-70.3419555310593,-12.59475853123692],[-70.3490858808688,-12.605375822407447],[-70.35289413727764,-12.61751410496993],[-70.35307672774785,-12.630207315817065],[-70.34961859175424,-12.64244508314383],[-70.34279454382676,-12.65325314937511],[-70.33314754008056,-12.661770962874638],[-70.32144553372545,-12.667320249514455],[-70.30862033015961,-12.669459083431912],[-70.29569331351388,-12.668017127802537],[-70.28369398863916,-12.663109220495159],[-70.27357787153154,-12.655126214734427],[-70.26615031468667,-12.644703809601891],[-70.26200236708048,-12.632671869589261],[-70.26146378476137,-12.619988292103987],[-70.26457691394296,-12.607662710606848],[-70.27109348412336,-12.59667612157005],[-70.28049451531571,-12.587902834728174],[-70.29203170978899,-12.58204094753549],[-70.30478700862936,-12.579556856371228],[-70.3073419294455,-12.57948771792907]]]}"
